worker_ref_id,worker_title,affected_from
3185,Director,36:09.9
679,Manager,55:36.0
6571,Executive,44:06.2
5297,Executive,18:38.2
4215,Lead,25:18.7
5082,Director,57:53.2
1093,Executive,50:15.9
4635,Executive,28:18.4
9674,Lead,32:21.4
7063,Lead,48:18.4
9006,Asst. Manager,32:28.2
7852,Asst. Manager,50:13.7
2725,Lead,16:30.0
2560,Lead,24:30.8
3829,Executive,57:08.3
7310,Director,59:32.5
1592,Director,11:50.8
2146,Director,40:31.4
9991,Asst. Manager,54:01.8
2053,Asst. Manager,26:46.0
3708,Executive,47:06.7
1062,Director,08:56.9
2036,Asst. Manager,49:11.6
8481,Asst. Manager,10:56.8
2220,Lead,19:10.6
885,Lead,35:59.2
6344,Director,17:06.1
2919,Director,25:02.9
4768,Lead,31:44.6
1774,Lead,52:01.6
8606,Director,04:12.4
7997,Executive,18:27.9
7641,Manager,35:52.8
2697,Director,25:59.9
951,Director,11:45.1
5164,Asst. Manager,52:01.0
7977,Executive,45:48.4
8670,Asst. Manager,52:47.6
6541,Manager,05:44.5
4133,Manager,40:24.4
960,Director,05:54.6
4904,Manager,50:17.0
6511,Manager,22:51.2
8834,Manager,43:38.9
3372,Executive,48:46.8
6003,Manager,31:42.1
46,Director,27:16.2
5570,Lead,52:55.4
1136,Asst. Manager,55:29.1
1210,Executive,36:27.3
4062,Asst. Manager,33:08.3
7025,Executive,23:35.3
1579,Director,03:15.9
8640,Executive,30:11.0
781,Lead,09:47.4
8802,Director,53:18.6
5782,Director,47:06.2
9333,Asst. Manager,27:31.3
3692,Manager,20:52.0
7085,Asst. Manager,35:19.6
7211,Executive,19:23.6
1608,Director,14:06.4
4140,Asst. Manager,06:01.4
8394,Lead,56:34.4
7395,Asst. Manager,43:32.4
599,Executive,09:16.5
2586,Asst. Manager,46:02.7
5110,Executive,20:53.9
3150,Director,58:15.8
4825,Manager,53:57.8
3072,Asst. Manager,42:20.5
1936,Executive,06:40.6
6949,Executive,05:19.9
8257,Director,07:12.2
8244,Manager,31:38.1
635,Executive,12:22.7
2883,Director,20:41.6
8469,Asst. Manager,21:10.5
4887,Manager,46:09.5
4354,Lead,42:00.3
5815,Executive,36:56.9
9309,Lead,06:17.4
2207,Manager,36:35.4
5518,Director,54:14.7
5300,Executive,18:33.5
7335,Director,32:15.0
2835,Lead,10:08.3
5470,Director,47:03.7
9459,Executive,28:34.9
9752,Executive,41:38.3
5279,Executive,59:40.6
7436,Director,13:01.3
6051,Director,38:15.0
4678,Asst. Manager,24:21.9
6932,Lead,50:32.7
2017,Manager,32:58.3
5717,Director,50:37.4
5419,Manager,02:50.4
2822,Asst. Manager,56:32.5
7015,Director,55:22.9
7949,Asst. Manager,30:39.6
5333,Lead,59:27.5
1829,Lead,11:08.5
1081,Lead,56:32.7
6166,Manager,07:35.6
8318,Lead,08:00.3
764,Lead,01:26.4
5954,Executive,38:50.0
3478,Lead,44:51.8
5150,Director,36:36.9
7537,Executive,17:42.2
4623,Asst. Manager,01:01.7
7733,Manager,52:23.9
8027,Asst. Manager,53:18.3
1682,Manager,36:15.5
516,Executive,41:11.2
4403,Director,17:27.6
9433,Director,22:56.8
6245,Manager,52:26.4
2101,Asst. Manager,01:13.0
1888,Executive,16:22.6
3162,Lead,31:53.1
9281,Lead,59:01.8
9935,Executive,27:33.8
6166,Asst. Manager,17:34.7
4698,Asst. Manager,42:41.3
8866,Lead,21:33.4
85,Executive,11:08.2
7182,Lead,40:28.8
3309,Executive,52:47.8
4070,Executive,40:02.2
4678,Executive,59:42.1
3965,Lead,24:32.0
1476,Director,41:45.8
8072,Asst. Manager,11:02.8
3224,Director,03:16.9
8439,Executive,52:14.4
5655,Asst. Manager,31:46.8
4392,Director,58:10.4
2493,Manager,24:36.5
1030,Asst. Manager,43:48.4
7201,Manager,32:58.2
6030,Asst. Manager,46:00.3
6796,Manager,38:35.9
4598,Executive,55:16.9
4407,Asst. Manager,30:29.0
6441,Asst. Manager,59:04.9
8736,Manager,04:49.0
2919,Director,29:09.6
2326,Manager,30:57.7
8746,Director,12:09.3
2211,Lead,25:02.9
6365,Manager,24:20.7
6749,Asst. Manager,45:09.9
4441,Director,07:46.0
2921,Asst. Manager,40:39.7
9010,Lead,01:28.3
7779,Director,57:10.2
8382,Director,28:52.2
7114,Lead,50:06.0
5509,Director,44:39.7
5284,Asst. Manager,43:21.4
5934,Director,38:08.3
6950,Director,06:35.9
9339,Asst. Manager,02:54.7
1389,Executive,56:26.2
751,Executive,04:10.2
9223,Director,27:53.4
8532,Lead,22:55.1
3763,Asst. Manager,30:23.8
6965,Asst. Manager,24:08.6
9632,Asst. Manager,34:45.6
3860,Director,54:33.2
1374,Executive,00:47.9
5214,Asst. Manager,50:05.6
8829,Lead,25:07.7
3793,Manager,01:55.9
9158,Director,57:42.6
2353,Director,51:16.5
9435,Executive,58:00.6
2356,Asst. Manager,45:12.9
3112,Lead,15:14.5
6911,Manager,56:09.4
363,Manager,01:02.5
3372,Executive,54:26.4
3064,Lead,25:08.1
2666,Executive,13:45.4
1956,Manager,11:18.1
6038,Asst. Manager,08:26.6
8190,Lead,37:26.1
4956,Manager,08:09.8
466,Lead,39:44.0
6436,Asst. Manager,33:50.1
5699,Asst. Manager,39:40.2
3159,Lead,13:42.7
5436,Director,50:50.0
4588,Manager,21:10.0
4775,Asst. Manager,52:00.2
5397,Executive,00:34.6
6024,Director,30:58.5
8698,Lead,26:56.6
9408,Director,52:57.6
2417,Manager,56:11.4
5405,Executive,52:09.3
4167,Executive,10:53.9
4771,Executive,44:50.1
7306,Director,26:56.4
9004,Director,41:48.2
3337,Director,02:56.8
5999,Asst. Manager,28:33.2
4756,Executive,12:29.5
9389,Executive,12:18.4
6194,Executive,19:48.2
3717,Director,43:04.9
6908,Asst. Manager,32:54.9
1363,Asst. Manager,00:11.3
1364,Director,36:39.2
8243,Lead,14:07.5
8796,Asst. Manager,30:44.5
2161,Executive,06:15.8
7488,Asst. Manager,38:05.1
3217,Executive,29:36.6
824,Asst. Manager,55:01.0
582,Executive,29:33.5
5085,Manager,09:00.0
2640,Manager,44:52.6
6443,Lead,30:46.6
6545,Asst. Manager,04:13.2
671,Director,48:16.1
7950,Manager,39:33.5
4054,Executive,34:32.1
8130,Manager,54:43.4
6792,Asst. Manager,01:56.5
5372,Lead,41:30.1
8306,Executive,40:50.5
515,Director,10:56.6
6810,Lead,38:00.9
4952,Director,28:14.4
6930,Asst. Manager,11:44.8
5122,Director,43:46.1
9867,Executive,48:43.3
8060,Lead,58:49.9
4421,Executive,33:49.0
1450,Executive,47:00.3
3207,Lead,57:05.6
6143,Lead,59:36.2
5372,Director,27:16.6
3264,Asst. Manager,45:19.4
9755,Executive,44:19.6
1920,Manager,50:25.2
5559,Lead,13:42.7
2211,Lead,15:52.4
5186,Director,22:37.9
6481,Asst. Manager,53:12.3
4055,Director,33:29.6
3110,Manager,13:10.6
6448,Asst. Manager,02:21.0
8105,Asst. Manager,13:55.6
815,Manager,00:30.7
629,Lead,17:12.6
48,Executive,56:22.2
7859,Lead,43:02.6
678,Lead,27:00.9
913,Lead,47:38.4
750,Manager,49:40.4
4465,Manager,15:52.1
371,Director,25:27.1
871,Manager,40:06.9
9797,Manager,12:40.7
5618,Asst. Manager,13:36.8
7421,Director,37:44.3
4646,Lead,51:03.5
2990,Lead,15:06.4
5851,Executive,22:24.7
6212,Lead,55:57.1
8300,Manager,37:01.3
1313,Executive,10:48.8
9976,Asst. Manager,43:05.1
42,Asst. Manager,20:27.6
3530,Manager,35:20.1
4555,Executive,03:29.5
746,Asst. Manager,30:36.3
4116,Lead,01:18.7
5620,Manager,40:54.1
2290,Executive,27:09.9
3500,Director,49:37.4
6671,Director,47:21.4
2942,Executive,54:06.0
7408,Asst. Manager,32:09.8
3964,Director,03:47.1
1810,Asst. Manager,12:48.3
841,Manager,11:08.3
2036,Asst. Manager,01:42.3
105,Director,48:36.7
9379,Manager,09:55.7
4529,Director,31:48.6
964,Asst. Manager,32:05.7
5347,Director,28:10.0
6548,Lead,28:12.4
3023,Asst. Manager,01:02.3
2792,Executive,37:54.8
3554,Director,06:56.3
45,Asst. Manager,20:58.6
1893,Executive,55:26.4
2816,Manager,27:46.5
6379,Director,05:12.4
9728,Asst. Manager,16:20.9
2069,Lead,57:38.6
5078,Manager,28:11.2
3360,Executive,03:37.0
8554,Asst. Manager,37:17.0
5585,Lead,13:33.2
4144,Director,44:53.5
8743,Lead,30:58.1
4443,Lead,44:15.6
8563,Director,41:21.7
688,Manager,30:43.9
132,Manager,51:00.0
659,Executive,33:14.6
1779,Lead,07:18.4
529,Asst. Manager,49:27.6
9664,Executive,58:42.1
5877,Asst. Manager,45:00.0
6992,Asst. Manager,32:25.0
217,Director,53:31.3
7304,Lead,21:19.3
3602,Director,06:51.1
2167,Director,57:25.0
2373,Asst. Manager,44:18.0
4136,Director,47:49.0
3214,Manager,54:53.8
8121,Asst. Manager,01:34.8
5814,Executive,09:36.1
8906,Manager,18:35.3
8303,Executive,54:22.8
6607,Lead,35:15.8
4538,Executive,29:13.6
5828,Lead,12:00.5
805,Lead,46:56.3
8891,Manager,02:21.7
1451,Manager,33:35.0
5650,Executive,17:58.4
4152,Manager,08:41.6
844,Manager,39:24.8
9884,Executive,30:30.2
7709,Manager,46:08.7
6680,Asst. Manager,50:16.7
9238,Manager,02:34.5
1718,Executive,14:25.1
6892,Executive,34:38.4
2747,Lead,10:38.2
3036,Lead,06:33.1
9392,Manager,09:17.6
6899,Director,02:35.9
7583,Executive,26:59.8
1246,Lead,14:07.7
3161,Executive,30:15.6
9043,Asst. Manager,47:57.3
7531,Manager,18:52.6
5185,Asst. Manager,04:18.0
3062,Lead,19:30.3
4570,Director,15:34.1
9288,Manager,55:06.6
6740,Manager,06:19.3
1105,Asst. Manager,25:33.4
4736,Executive,25:32.8
138,Director,57:44.8
5277,Executive,13:39.0
2699,Executive,45:18.8
3385,Executive,16:03.9
2863,Lead,18:57.4
8070,Executive,01:03.1
3711,Asst. Manager,09:18.8
3938,Asst. Manager,25:24.2
7503,Executive,48:35.7
892,Asst. Manager,52:37.2
3941,Manager,16:09.4
2409,Lead,26:22.6
9719,Lead,34:39.9
6571,Asst. Manager,21:16.1
4250,Lead,41:39.2
7454,Lead,04:53.9
2281,Manager,57:07.0
3252,Executive,17:58.1
1402,Director,37:16.2
5361,Executive,51:30.0
2941,Lead,02:42.3
6965,Asst. Manager,17:39.1
286,Lead,15:34.6
5511,Manager,09:13.5
2211,Asst. Manager,55:18.7
4671,Asst. Manager,58:41.9
742,Manager,53:57.8
9421,Director,49:33.3
7313,Manager,34:16.4
7884,Lead,11:45.1
2646,Executive,11:32.9
4353,Executive,29:21.3
1276,Manager,22:17.6
7110,Lead,37:48.2
2273,Director,25:59.7
7334,Manager,57:32.7
3413,Asst. Manager,31:29.1
330,Executive,22:34.2
4070,Manager,15:44.4
7699,Director,43:29.2
2494,Executive,01:22.3
1420,Manager,56:31.6
454,Asst. Manager,59:47.9
5537,Executive,08:25.6
7342,Lead,52:45.4
2877,Executive,01:16.4
9444,Manager,38:23.5
5702,Executive,17:12.9
7858,Manager,35:34.8
8245,Executive,05:48.2
2677,Director,05:47.7
7170,Lead,11:29.6
7804,Lead,43:45.9
8715,Manager,38:52.4
8549,Lead,24:54.6
8306,Executive,20:20.4
610,Executive,51:43.1
4276,Director,32:51.9
6574,Manager,56:13.0
3383,Director,57:05.5
7333,Lead,26:00.1
9868,Lead,00:02.5
4820,Executive,23:25.5
1281,Lead,20:58.9
3258,Executive,43:06.6
3127,Lead,29:25.5
4370,Manager,23:11.8
4201,Asst. Manager,50:40.2
8785,Executive,37:04.6
5002,Manager,49:35.8
5635,Manager,18:20.7
2370,Lead,30:57.2
5339,Lead,41:06.7
211,Asst. Manager,14:47.1
7105,Lead,14:45.7
5462,Director,09:23.5
6681,Director,53:54.0
18,Manager,31:42.0
3045,Executive,47:16.0
1943,Director,12:08.1
8197,Lead,25:23.9
3762,Asst. Manager,33:41.8
6003,Manager,54:14.5
5933,Lead,03:21.7
2634,Executive,01:51.5
5963,Director,41:30.2
6,Director,14:26.2
6543,Lead,00:03.5
2284,Executive,35:10.8
21,Manager,39:17.5
2470,Director,36:34.6
9330,Executive,32:59.4
9076,Executive,02:43.5
3604,Executive,51:00.9
8578,Executive,41:17.4
6537,Executive,21:37.7
4583,Lead,08:12.3
2950,Asst. Manager,04:05.8
2828,Executive,00:50.3
7853,Lead,22:14.4
6009,Executive,04:42.5
4070,Manager,33:31.2
8677,Executive,11:45.3
9363,Asst. Manager,49:27.0
2876,Executive,06:21.0
610,Executive,12:28.5
8091,Asst. Manager,45:46.4
9998,Executive,54:28.1
1966,Asst. Manager,53:07.5
3621,Lead,11:08.2
7932,Asst. Manager,06:53.6
5525,Director,16:38.2
3307,Director,44:22.4
2599,Asst. Manager,31:19.6
4839,Executive,04:45.5
8157,Asst. Manager,43:15.2
8915,Director,38:06.4
9169,Manager,18:52.1
3207,Lead,41:50.1
5335,Manager,55:24.4
7331,Executive,08:41.8
2719,Lead,44:11.7
4533,Director,28:53.8
4431,Lead,34:50.7
5755,Lead,25:57.9
573,Executive,38:58.7
7619,Asst. Manager,09:09.2
5903,Executive,25:58.5
5231,Lead,53:15.5
3621,Director,34:50.7
2463,Director,43:03.2
4903,Asst. Manager,17:28.8
4525,Manager,02:04.9
8524,Asst. Manager,17:41.8
2243,Lead,20:26.4
7976,Executive,43:28.4
227,Director,03:12.3
1799,Director,17:26.4
565,Director,30:50.3
7888,Asst. Manager,43:24.9
869,Director,19:37.7
6007,Lead,46:48.5
3368,Manager,53:52.4
4691,Director,39:25.4
3476,Executive,14:34.0
6120,Manager,05:28.1
8602,Executive,25:17.1
1793,Lead,29:39.6
9387,Executive,46:34.5
6036,Manager,09:28.7
4481,Director,23:09.5
1269,Director,00:08.4
3481,Lead,52:53.9
4001,Executive,00:53.2
2958,Asst. Manager,02:01.5
7529,Director,21:54.5
8704,Executive,17:48.6
517,Asst. Manager,10:38.7
1202,Executive,44:39.4
7381,Director,11:09.0
8098,Manager,10:46.4
5290,Executive,04:51.7
6806,Manager,46:58.3
7749,Manager,34:13.8
921,Director,13:16.3
3846,Executive,47:46.4
4886,Executive,08:23.8
7826,Lead,07:45.8
249,Executive,49:07.8
1425,Manager,09:09.2
7284,Manager,27:28.4
8060,Manager,09:35.3
2738,Lead,27:14.8
6353,Executive,07:56.6
7060,Lead,06:44.8
3921,Director,02:18.3
8115,Executive,20:14.4
3767,Manager,16:20.0
5543,Executive,16:36.4
5483,Executive,52:15.2
5787,Lead,26:42.7
4210,Manager,13:06.4
886,Asst. Manager,53:01.1
8955,Lead,57:14.4
265,Director,23:01.5
1847,Executive,14:46.5
4673,Director,30:40.8
1473,Lead,36:15.1
9310,Lead,15:57.9
5076,Executive,18:23.2
7138,Manager,33:07.7
4428,Manager,16:33.6
3997,Director,38:20.8
951,Executive,16:02.6
3420,Asst. Manager,55:30.2
162,Manager,50:43.2
235,Manager,33:30.4
8577,Manager,43:47.1
3377,Lead,02:53.5
5348,Executive,29:32.1
5876,Lead,21:30.4
8988,Manager,49:03.2
435,Executive,10:24.6
2336,Director,30:46.8
5266,Manager,16:03.4
8371,Director,30:31.6
2024,Asst. Manager,51:44.5
4712,Lead,46:16.7
6650,Lead,23:44.8
1819,Executive,56:30.9
2899,Asst. Manager,37:49.7
9379,Lead,15:07.9
9823,Manager,42:27.4
9477,Lead,15:42.9
4813,Executive,07:04.0
1845,Manager,45:29.2
6383,Lead,54:22.7
9621,Director,52:48.6
1776,Asst. Manager,03:22.9
5672,Executive,35:16.0
8410,Lead,46:59.2
4335,Director,04:52.5
3444,Executive,06:54.4
4012,Manager,50:48.7
9149,Director,51:43.0
4497,Manager,24:12.4
6587,Director,46:37.6
5032,Manager,08:37.1
7008,Lead,06:25.3
9448,Executive,32:59.1
1286,Executive,13:24.8
1278,Asst. Manager,16:53.0
3976,Asst. Manager,19:08.3
6403,Director,59:04.5
2671,Executive,23:27.6
8263,Lead,39:19.4
1561,Executive,30:16.8
7122,Manager,43:50.4
6174,Lead,28:04.7
1865,Director,56:12.9
3971,Asst. Manager,48:22.0
138,Asst. Manager,33:13.5
6709,Executive,56:06.3
7934,Director,47:31.0
512,Executive,13:26.0
5936,Manager,44:26.8
6983,Director,09:11.7
8705,Manager,42:27.6
1799,Executive,32:17.9
2791,Executive,00:01.5
6258,Executive,39:58.7
8387,Director,43:36.1
741,Executive,43:18.4
5357,Executive,34:28.5
1840,Asst. Manager,36:50.4
9149,Asst. Manager,37:31.2
823,Manager,00:22.3
6602,Manager,31:35.8
6756,Asst. Manager,42:54.9
3440,Asst. Manager,18:57.1
4310,Executive,17:33.7
5784,Asst. Manager,10:39.2
4741,Asst. Manager,05:18.0
6183,Asst. Manager,02:58.5
1366,Executive,08:20.7
3007,Lead,35:22.2
3057,Manager,43:14.3
9699,Lead,18:47.8
9279,Director,00:53.4
5951,Lead,10:30.9
769,Executive,30:44.6
4365,Asst. Manager,40:03.5
1539,Lead,28:56.2
9486,Manager,32:28.2
300,Lead,07:10.1
4897,Lead,15:23.6
9055,Director,00:57.1
1083,Director,30:30.4
2840,Director,18:40.8
4555,Manager,31:40.6
3521,Asst. Manager,09:43.6
4367,Lead,47:01.7
8773,Lead,24:42.5
1658,Manager,40:07.4
4039,Executive,38:57.8
9597,Director,33:03.4
8028,Executive,10:45.7
390,Director,50:39.8
1930,Lead,03:59.5
1148,Lead,23:54.5
8672,Executive,10:40.6
5532,Director,47:39.3
255,Lead,58:40.0
3744,Manager,44:02.3
9908,Director,19:30.1
5473,Lead,16:06.4
7337,Director,24:48.0
7433,Lead,08:51.7
6065,Executive,56:23.8
8013,Manager,56:35.6
1489,Manager,01:06.9
5608,Lead,07:16.2
5967,Asst. Manager,57:58.2
7447,Manager,06:59.7
8940,Lead,06:16.7
8750,Lead,02:42.4
7818,Manager,45:37.4
9922,Manager,17:41.7
7027,Lead,07:37.0
3390,Lead,33:32.5
1422,Asst. Manager,46:54.1
2141,Executive,18:45.8
3934,Lead,22:37.8
8996,Executive,04:24.2
9212,Lead,24:06.4
2996,Executive,37:35.6
1484,Lead,32:19.5
4526,Executive,49:31.5
7477,Lead,10:38.3
4062,Lead,19:13.9
1649,Lead,12:53.8
6233,Executive,50:50.4
3158,Manager,19:27.8
9826,Manager,55:09.8
2117,Lead,46:05.4
8222,Director,00:35.5
9321,Executive,58:03.5
789,Manager,42:17.1
3610,Executive,02:24.8
9615,Manager,48:52.9
10000,Manager,30:09.2
1811,Director,00:31.1
6868,Executive,55:03.9
9292,Lead,26:23.1
5868,Asst. Manager,00:02.9
601,Asst. Manager,27:26.5
8442,Executive,16:54.5
6013,Manager,49:44.8
9582,Executive,57:43.8
877,Executive,24:28.9
4364,Director,21:02.0
9275,Manager,53:23.0
7729,Executive,58:10.8
9379,Asst. Manager,14:32.4
4542,Director,46:02.5
6960,Executive,30:40.0
4449,Manager,27:39.0
1028,Lead,37:23.7
4105,Manager,26:09.6
812,Executive,10:06.4
9998,Lead,26:12.5
310,Executive,02:37.4
5677,Executive,15:23.8
2406,Lead,12:43.2
5005,Lead,04:43.4
5560,Lead,08:14.4
9523,Director,21:45.0
2244,Asst. Manager,44:36.5
8887,Executive,54:51.6
4410,Director,34:44.0
2146,Manager,49:28.4
9182,Manager,36:40.7
7210,Lead,39:58.9
6297,Executive,33:39.1
6018,Asst. Manager,09:11.1
182,Asst. Manager,26:54.7
2554,Director,07:24.4
6279,Director,10:15.0
5031,Lead,26:20.3
6661,Asst. Manager,07:15.8
4483,Asst. Manager,56:49.6
6203,Executive,28:51.4
2354,Director,08:40.7
5622,Manager,15:32.9
1177,Lead,57:28.7
2774,Lead,03:14.0
5571,Director,19:20.5
7628,Manager,07:37.8
4333,Director,22:36.7
5107,Executive,59:40.4
972,Director,19:14.5
7512,Executive,30:00.8
5084,Lead,27:13.0
2099,Executive,06:52.2
8170,Executive,25:55.3
5962,Asst. Manager,25:39.4
4133,Executive,20:15.4
6438,Manager,41:55.1
8072,Manager,26:55.9
959,Manager,27:47.5
4993,Director,10:29.2
8273,Asst. Manager,50:52.4
2089,Asst. Manager,28:41.5
7889,Lead,06:24.0
1669,Executive,35:24.0
6984,Executive,46:46.9
7180,Executive,54:18.5
3391,Director,15:49.4
4501,Asst. Manager,13:36.4
4424,Lead,30:32.9
1092,Director,44:37.4
4911,Lead,38:34.4
6573,Manager,55:01.3
5577,Asst. Manager,40:13.6
1684,Executive,09:32.6
6923,Lead,26:49.1
7814,Asst. Manager,38:48.2
2601,Lead,57:50.4
1472,Director,31:40.8
3431,Executive,21:23.8
2750,Asst. Manager,06:10.0
1038,Director,47:30.5
25,Lead,33:08.6
6149,Manager,19:35.6
2219,Director,20:38.7
1840,Asst. Manager,30:38.7
2379,Executive,01:25.1
5218,Lead,21:21.5
2315,Executive,15:12.6
7958,Manager,19:13.6
7423,Lead,14:20.0
3064,Executive,59:09.6
9930,Director,18:36.1
6873,Manager,04:50.7
3704,Director,26:36.3
5567,Executive,53:52.7
7930,Executive,08:59.6
1396,Lead,26:36.8
4377,Manager,03:32.4
7228,Lead,14:25.2
1824,Manager,46:36.6
5503,Executive,34:59.3
8217,Lead,32:20.4
1818,Executive,56:16.4
7000,Asst. Manager,42:46.6
287,Manager,13:46.0
1187,Manager,00:49.5
34,Director,33:47.0
7812,Executive,04:09.2
4677,Director,41:26.8
2266,Director,49:22.2
9740,Manager,02:48.9
6521,Asst. Manager,58:32.6
3651,Executive,12:24.0
200,Lead,09:51.8
4891,Asst. Manager,13:32.3
4521,Asst. Manager,49:36.1
8338,Director,44:08.6
2531,Lead,20:08.2
2092,Asst. Manager,34:40.2
7733,Asst. Manager,34:52.5
3520,Executive,12:30.6
6851,Executive,26:00.8
6608,Lead,52:53.0
4769,Executive,27:50.2
2071,Manager,07:12.4
8413,Manager,13:14.2
5281,Lead,40:35.4
7652,Manager,36:10.8
5592,Director,31:10.2
5099,Executive,01:00.5
1668,Executive,47:30.1
3038,Director,05:29.4
4391,Manager,31:15.5
90,Executive,03:40.9
5892,Executive,58:28.6
6984,Director,03:52.3
567,Lead,37:36.5
785,Director,21:00.2
3753,Director,22:29.3
1737,Asst. Manager,09:29.2
130,Executive,35:54.7
1525,Lead,08:33.0
3661,Director,05:56.0
61,Manager,02:49.0
7618,Manager,14:43.8
6985,Executive,50:34.1
4979,Director,45:51.2
5403,Asst. Manager,45:37.6
2181,Director,14:44.2
8882,Manager,03:59.6
80,Director,51:42.9
8125,Director,18:54.8
1597,Manager,47:35.0
7644,Asst. Manager,09:33.0
2409,Lead,20:15.7
4710,Lead,20:50.5
4201,Lead,48:36.0
3941,Executive,20:10.8
6056,Executive,16:09.3
2763,Asst. Manager,29:14.6
7137,Lead,55:02.0
1261,Director,56:05.5
1184,Executive,09:39.7
2421,Asst. Manager,47:24.5
2221,Asst. Manager,16:02.9
9848,Executive,24:15.7
2801,Manager,32:06.9
5852,Executive,40:07.1
938,Lead,25:12.0
9838,Director,12:45.0
322,Executive,27:49.7
2920,Manager,50:34.7
6646,Lead,34:58.9
9732,Director,42:38.1
4304,Asst. Manager,56:51.7
4814,Director,17:38.4
4524,Executive,35:59.7
6511,Lead,42:29.5
5746,Director,38:31.5
4116,Asst. Manager,50:25.3
7689,Manager,50:32.8
1911,Director,51:20.4
6899,Executive,10:39.5
9237,Director,22:15.0
3424,Asst. Manager,21:21.3
2073,Asst. Manager,30:12.6
5637,Lead,09:27.1
3416,Asst. Manager,30:55.9
2860,Asst. Manager,28:59.0
4675,Manager,20:23.0
6711,Executive,19:50.0
659,Manager,41:12.3
3304,Executive,36:07.0
6696,Manager,38:52.5
1451,Executive,33:23.3
4674,Asst. Manager,33:47.1
2944,Manager,27:38.4
7834,Manager,23:43.9
9984,Executive,07:31.2
939,Director,25:13.1
4201,Lead,06:40.3
9936,Executive,20:36.2
2206,Executive,14:42.9
7477,Asst. Manager,58:50.6
6104,Asst. Manager,19:29.9
1429,Manager,41:46.2
3353,Manager,00:27.5
3613,Executive,13:43.7
9466,Asst. Manager,02:28.3
3694,Executive,33:52.5
4623,Director,36:25.7
7590,Executive,01:05.8
7325,Director,31:14.5
9394,Director,43:43.9
4583,Director,41:22.2
1496,Asst. Manager,15:13.7
5684,Executive,13:43.4
674,Executive,11:41.8
8771,Director,19:25.6
7705,Director,35:46.6
8649,Executive,56:08.3
9803,Lead,41:19.9
1485,Executive,22:04.8
5463,Lead,09:04.3
9382,Director,22:28.2
8889,Manager,46:41.3
4387,Lead,43:37.2
4567,Asst. Manager,27:18.1
1045,Lead,55:24.4
5849,Manager,30:10.1
9003,Director,59:57.0
4939,Executive,09:52.9
6347,Lead,37:11.1
8665,Manager,37:27.7
6650,Manager,23:19.0
9042,Executive,44:39.7
4439,Manager,30:01.4
1341,Director,26:47.0
9297,Asst. Manager,35:22.7
7659,Manager,46:32.4
8945,Manager,56:26.1
6555,Director,04:22.0
401,Director,00:02.6
4705,Asst. Manager,50:46.1
3056,Asst. Manager,36:36.9
3813,Executive,53:05.1
6253,Manager,48:18.9
6885,Manager,45:00.2
1156,Manager,04:17.2
9240,Asst. Manager,41:06.2
5116,Asst. Manager,02:42.1
2497,Executive,01:55.6
2781,Executive,08:57.6
9234,Executive,39:51.1
8361,Asst. Manager,27:05.8
8082,Lead,06:03.4
9395,Asst. Manager,38:08.5
7773,Lead,08:53.0
2828,Executive,13:49.5
9777,Lead,11:39.4
4322,Executive,26:23.1
5169,Asst. Manager,24:26.5
2759,Executive,20:04.3
2228,Director,09:25.3
1422,Director,03:23.3
4090,Lead,16:39.1
1543,Asst. Manager,00:13.8
2803,Asst. Manager,57:39.4
6834,Manager,08:00.8
3645,Manager,20:37.0
8944,Director,13:27.6
9459,Asst. Manager,41:34.0
9215,Manager,31:28.8
4698,Lead,40:46.4
5599,Lead,38:18.6
5541,Executive,34:39.0
7305,Director,46:07.4
6606,Director,03:45.6
283,Lead,04:15.7
8599,Lead,03:05.8
5060,Director,29:21.0
1052,Lead,58:41.3
6847,Manager,59:56.0
4482,Executive,39:03.0
7854,Executive,18:55.6
8063,Lead,09:57.0
3844,Lead,17:00.4
5628,Lead,57:01.1
2942,Executive,05:10.0
3522,Lead,21:55.2
8710,Executive,59:05.8
5083,Manager,33:01.1
45,Executive,08:24.1
6355,Director,21:52.7
3423,Executive,19:36.1
5169,Executive,02:50.2
3686,Lead,54:49.4
6570,Lead,56:41.5
7694,Manager,26:26.8
7503,Lead,19:49.9
896,Executive,49:44.8
5830,Manager,23:37.9
217,Director,06:13.4
822,Asst. Manager,54:58.3
4400,Asst. Manager,37:45.8
5355,Asst. Manager,03:07.2
7777,Executive,44:34.5
9071,Executive,12:55.1
7796,Director,46:57.9
6799,Asst. Manager,30:19.2
6950,Asst. Manager,27:52.2
5916,Lead,32:37.5
3838,Lead,44:10.9
719,Lead,48:34.5
491,Executive,56:44.3
9456,Asst. Manager,25:49.8
7866,Manager,09:23.8
3676,Executive,07:01.3
5347,Director,08:03.8
4811,Lead,07:07.4
1318,Executive,10:57.4
1508,Executive,50:28.5
8529,Asst. Manager,08:45.3
10000,Manager,35:14.2
3518,Manager,04:09.0
8471,Manager,25:36.6
6479,Executive,43:50.2
3978,Lead,01:23.9
6264,Lead,03:38.2
7714,Asst. Manager,45:57.8
6878,Lead,33:34.8
7681,Manager,42:04.2
8314,Executive,09:21.7
30,Manager,47:38.2
7414,Manager,27:13.8
6273,Lead,49:21.9
798,Executive,59:11.6
6292,Manager,41:20.6
9046,Lead,45:00.2
2904,Director,46:46.8
3655,Asst. Manager,31:52.0
7662,Lead,07:52.1
5500,Asst. Manager,03:33.9
9262,Manager,22:13.0
9857,Director,28:06.6
